epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,2901.37,1.29329,0.82079,1.02545,0.87532,0.83797,0.90114,0.61512,1.25982,0.73012,1.02407,0.00113191,0.00113191,0.00113191
23,3028.63,1.27141,0.79053,1.00992,0.88812,0.82461,0.90134,0.61881,1.26288,0.72171,1.02005,0.00111776,0.00111776,0.00111776
24,3155.97,1.27338,0.80285,1.01158,0.88651,0.83465,0.89985,0.61654,1.26411,0.72471,1.02832,0.00110362,0.00110362,0.00110362
25,3283.34,1.26858,0.79364,1.00919,0.86824,0.85235,0.90435,0.62107,1.24605,0.70356,1.01188,0.00108947,0.00108947,0.00108947
26,3410.62,1.26047,0.77485,1.00624,0.87813,0.83443,0.90532,0.62199,1.25338,0.70633,1.0176,0.00107532,0.00107532,0.00107532
27,3537.94,1.24712,0.7612,1.00679,0.87711,0.85483,0.91141,0.63291,1.22375,0.69265,1.00678,0.00106118,0.00106118,0.00106118
28,3665.3,1.25636,0.77143,1.00137,0.8848,0.84863,0.91231,0.62485,1.23957,0.6967,1.0064,0.00104703,0.00104703,0.00104703
29,3792.74,1.23222,0.75311,0.99699,0.8871,0.83706,0.91064,0.63291,1.23037,0.69101,1.00997,0.00103288,0.00103288,0.00103288
30,3919.98,1.23726,0.7422,0.99906,0.89339,0.85734,0.91949,0.64052,1.22939,0.67946,1.00409,0.00101873,0.00101873,0.00101873
31,4047.22,1.23448,0.7447,0.99686,0.87394,0.8635,0.91137,0.62228,1.25753,0.67283,1.01511,0.00100459,0.00100459,0.00100459
32,4174.59,1.2156,0.72459,0.99146,0.89826,0.8511,0.91605,0.64064,1.20953,0.67628,0.99895,0.00099044,0.00099044,0.00099044
33,4302.12,1.22626,0.73617,0.99411,0.88688,0.86476,0.9212,0.63656,1.23092,0.65894,0.99512,0.000976293,0.000976293,0.000976293
34,4429.34,1.19625,0.71365,0.97893,0.90509,0.86177,0.92303,0.64376,1.21381,0.6404,0.99611,0.000962146,0.000962146,0.000962146
35,4556.82,1.1944,0.70061,0.97905,0.8811,0.85892,0.91718,0.64448,1.20592,0.65354,0.99407,0.000947999,0.000947999,0.000947999
36,4684.01,1.20709,0.71072,0.99058,0.88865,0.87038,0.92117,0.64962,1.19537,0.65235,0.98635,0.000933851,0.000933851,0.000933851
37,4811.32,1.20099,0.70725,0.98384,0.90678,0.85539,0.92419,0.64871,1.20266,0.6453,0.98935,0.000919704,0.000919704,0.000919704
38,4938.65,1.1872,0.69564,0.97699,0.88579,0.86729,0.92213,0.65918,1.17345,0.63206,0.98211,0.000905557,0.000905557,0.000905557
39,5066.04,1.17375,0.68186,0.9722,0.8938,0.86786,0.92935,0.66299,1.1786,0.62335,0.983,0.00089141,0.00089141,0.00089141
40,5196.81,1.18589,0.69504,0.98436,0.9072,0.85841,0.9271,0.65329,1.18633,0.63071,0.98061,0.000877263,0.000877263,0.000877263
41,5326.27,1.17797,0.68342,0.97582,0.88791,0.86102,0.92677,0.66542,1.15416,0.61996,0.97419,0.000863116,0.000863116,0.000863116
42,5454.17,1.17385,0.67881,0.97249,0.90695,0.87344,0.93017,0.65438,1.20251,0.62356,0.98136,0.000848969,0.000848969,0.000848969
43,5581.24,1.18151,0.67582,0.97466,0.90449,0.87193,0.93272,0.66275,1.16663,0.61384,0.97171,0.000834822,0.000834822,0.000834822
44,5708.53,1.16329,0.66475,0.97302,0.91266,0.86145,0.9292,0.66969,1.15524,0.61728,0.97356,0.000820675,0.000820675,0.000820675
45,5835.71,1.16424,0.6597,0.96687,0.9067,0.86893,0.92804,0.66825,1.13777,0.60366,0.9686,0.000806528,0.000806528,0.000806528
46,5962.76,1.15888,0.65851,0.96736,0.91596,0.87413,0.9348,0.68014,1.12382,0.59192,0.96295,0.00079238,0.00079238,0.00079238
47,6090.06,1.14801,0.65062,0.96141,0.90485,0.86361,0.93495,0.67343,1.14012,0.59211,0.96488,0.000778233,0.000778233,0.000778233
48,6217.15,1.13971,0.64154,0.96195,0.91804,0.86591,0.93641,0.67379,1.14714,0.59857,0.96463,0.000764086,0.000764086,0.000764086
49,6344.35,1.13675,0.64856,0.95922,0.91519,0.87757,0.93443,0.6705,1.14793,0.59917,0.96577,0.000749939,0.000749939,0.000749939
50,6471.43,1.13155,0.63126,0.9613,0.91276,0.88659,0.93758,0.68103,1.13046,0.57415,0.96272,0.000735792,0.000735792,0.000735792
51,6598.73,1.12959,0.63536,0.95628,0.91095,0.88306,0.93691,0.68515,1.12557,0.58236,0.96218,0.000721645,0.000721645,0.000721645
52,6725.98,1.14022,0.64253,0.96018,0.91156,0.87934,0.93444,0.68309,1.12324,0.58396,0.95784,0.000707498,0.000707498,0.000707498
53,6853.26,1.11514,0.62962,0.95287,0.90458,0.87416,0.93327,0.68509,1.10618,0.57403,0.95369,0.000693351,0.000693351,0.000693351
54,6984.71,1.11817,0.62555,0.95394,0.90471,0.8856,0.93716,0.68347,1.11121,0.57159,0.95224,0.000679204,0.000679204,0.000679204
55,7112.56,1.11857,0.62303,0.95753,0.91267,0.88688,0.93717,0.68167,1.11343,0.56587,0.95194,0.000665057,0.000665057,0.000665057
56,7240.92,1.1132,0.61604,0.95095,0.92581,0.87771,0.93763,0.68411,1.12045,0.56801,0.95293,0.000650909,0.000650909,0.000650909
57,7368.19,1.11097,0.61633,0.94889,0.9204,0.88897,0.94368,0.68762,1.129,0.56731,0.95098,0.000636762,0.000636762,0.000636762
58,7495.28,1.09677,0.60979,0.94934,0.92372,0.88398,0.94304,0.69601,1.09182,0.5506,0.94769,0.000622615,0.000622615,0.000622615
59,7622.41,1.08786,0.60408,0.94829,0.91727,0.8813,0.939,0.69434,1.10324,0.55853,0.95135,0.000608468,0.000608468,0.000608468
60,7749.05,1.10272,0.60925,0.94961,0.91773,0.88791,0.9404,0.69052,1.09808,0.56032,0.94588,0.000594321,0.000594321,0.000594321
61,7875.72,1.09619,0.59732,0.94402,0.92017,0.89146,0.94324,0.69718,1.07582,0.54731,0.94269,0.000580174,0.000580174,0.000580174
62,8002.5,1.08927,0.59938,0.94336,0.91754,0.88407,0.94286,0.69395,1.09896,0.55039,0.94845,0.000566027,0.000566027,0.000566027
63,8129.08,1.06878,0.58527,0.93996,0.93181,0.88033,0.94476,0.70356,1.07117,0.54342,0.93997,0.00055188,0.00055188,0.00055188
64,8255.95,1.0804,0.59242,0.94141,0.93517,0.88331,0.94554,0.69918,1.08427,0.54328,0.94441,0.000537733,0.000537733,0.000537733
65,8382.61,1.07869,0.58294,0.93963,0.93687,0.87687,0.94534,0.70194,1.0721,0.54186,0.94187,0.000523586,0.000523586,0.000523586
66,8509.38,1.0758,0.58613,0.93803,0.94375,0.88916,0.94915,0.71051,1.05614,0.52506,0.93502,0.000509438,0.000509438,0.000509438
67,8635.92,1.06663,0.57954,0.93462,0.92482,0.88967,0.94489,0.70598,1.05683,0.54064,0.93864,0.000495291,0.000495291,0.000495291
68,8762.38,1.05943,0.57285,0.93566,0.92621,0.89014,0.94519,0.69928,1.07709,0.54044,0.93949,0.000481144,0.000481144,0.000481144
69,8888.71,1.05576,0.57624,0.93721,0.92372,0.89844,0.94891,0.70636,1.06885,0.53474,0.93796,0.000466997,0.000466997,0.000466997
70,9015.34,1.05487,0.57064,0.93457,0.93107,0.89235,0.94985,0.71112,1.05498,0.52504,0.93481,0.00045285,0.00045285,0.00045285
71,9141.76,1.04921,0.57024,0.93408,0.93106,0.89436,0.948,0.71232,1.04929,0.52486,0.9341,0.000438703,0.000438703,0.000438703
72,9268.26,1.04338,0.55932,0.93178,0.93431,0.89175,0.94786,0.71675,1.04852,0.52364,0.93265,0.000424556,0.000424556,0.000424556
73,9394.87,1.05082,0.56181,0.93206,0.9442,0.89135,0.95027,0.71881,1.04546,0.5174,0.93209,0.000410409,0.000410409,0.000410409
74,9522.28,1.0403,0.56146,0.93151,0.92794,0.90342,0.95127,0.71629,1.04564,0.51543,0.93376,0.000396262,0.000396262,0.000396262
75,9649.06,1.04477,0.5584,0.93229,0.94157,0.88499,0.94967,0.71738,1.03507,0.51712,0.93059,0.000382115,0.000382115,0.000382115
76,9775.87,1.03585,0.55141,0.92465,0.9391,0.88904,0.95089,0.71835,1.03359,0.5149,0.9296,0.000367967,0.000367967,0.000367967
77,9902.79,1.0274,0.5458,0.92446,0.93951,0.89205,0.94936,0.71741,1.0333,0.51175,0.92864,0.00035382,0.00035382,0.00035382
78,10029.3,1.02584,0.54626,0.92214,0.93732,0.8949,0.9498,0.71593,1.04343,0.52093,0.92814,0.000339673,0.000339673,0.000339673
79,10155.7,1.01403,0.53802,0.92514,0.93482,0.89341,0.94823,0.71634,1.03999,0.51624,0.92978,0.000325526,0.000325526,0.000325526
80,10282.2,1.02109,0.54241,0.92115,0.94223,0.89359,0.95291,0.72412,1.02345,0.50532,0.92692,0.000311379,0.000311379,0.000311379
81,10410.4,1.01794,0.53606,0.92118,0.93878,0.89565,0.95156,0.72209,1.01946,0.50836,0.92448,0.000297232,0.000297232,0.000297232
82,10540.1,1.02446,0.54032,0.92454,0.94471,0.89853,0.95391,0.72402,1.0236,0.50197,0.92419,0.000283085,0.000283085,0.000283085
83,10671,1.01785,0.53146,0.92625,0.94375,0.89455,0.9517,0.72632,1.00932,0.5005,0.92329,0.000268938,0.000268938,0.000268938
84,10802,1.00518,0.53355,0.92191,0.94473,0.89579,0.9521,0.72646,1.0184,0.5035,0.9245,0.000254791,0.000254791,0.000254791
85,10929.2,1.00903,0.53291,0.92243,0.93823,0.89716,0.95404,0.72926,1.00267,0.49743,0.91991,0.000240644,0.000240644,0.000240644
86,11056.2,0.98739,0.51836,0.91635,0.94419,0.89388,0.95249,0.73141,1.00147,0.49485,0.91944,0.000226497,0.000226497,0.000226497
87,11183.3,1.0079,0.53041,0.92088,0.94721,0.89574,0.95484,0.73468,0.9927,0.48947,0.91708,0.000212349,0.000212349,0.000212349
88,11310.1,0.9934,0.52229,0.9193,0.94021,0.89918,0.95335,0.73098,0.99586,0.49274,0.91824,0.000198202,0.000198202,0.000198202
89,11437,0.99886,0.52453,0.91609,0.94351,0.89917,0.9538,0.73298,0.99463,0.49218,0.91651,0.000184055,0.000184055,0.000184055
90,11563.7,0.98999,0.52094,0.9175,0.94213,0.89838,0.95403,0.7337,0.98846,0.48816,0.91712,0.000169908,0.000169908,0.000169908
91,11689.6,0.98391,0.50375,0.9113,0.93689,0.90297,0.9542,0.7295,1.00734,0.49441,0.92147,0.000155761,0.000155761,0.000155761
92,11815,0.97671,0.49372,0.90908,0.94074,0.90087,0.95393,0.73147,0.99412,0.49143,0.918,0.000141614,0.000141614,0.000141614
93,11940.4,0.97387,0.48957,0.90787,0.94118,0.9027,0.95386,0.73228,0.98699,0.48788,0.91572,0.000127467,0.000127467,0.000127467
94,12065.7,0.95903,0.48092,0.90517,0.94406,0.89922,0.95458,0.73176,0.99439,0.48712,0.91573,0.00011332,0.00011332,0.00011332
95,12191,0.94817,0.47599,0.90197,0.94667,0.90113,0.95481,0.73318,0.9859,0.48404,0.91349,9.91726e-05,9.91726e-05,9.91726e-05
96,12316.6,0.94513,0.47748,0.90198,0.95147,0.89552,0.95583,0.73526,0.98462,0.48441,0.91457,8.50255e-05,8.50255e-05,8.50255e-05
97,12446.7,0.94739,0.47069,0.89811,0.94377,0.90106,0.95442,0.73603,0.98125,0.48372,0.91405,7.08784e-05,7.08784e-05,7.08784e-05
98,12576.1,0.9488,0.47596,0.90099,0.94389,0.90312,0.95466,0.73357,0.9856,0.48387,0.9145,5.67313e-05,5.67313e-05,5.67313e-05
99,12704.3,0.94442,0.46964,0.89954,0.94611,0.89874,0.95549,0.73772,0.97991,0.48053,0.91334,4.25842e-05,4.25842e-05,4.25842e-05
100,12834.8,0.94088,0.46729,0.89957,0.94138,0.90438,0.95587,0.73686,0.98145,0.47977,0.91387,2.84371e-05,2.84371e-05,2.84371e-05
