epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4814.14,1.17755,0.67508,0.9752,0.91425,0.84472,0.91196,0.64935,1.15455,0.61578,0.97626,0.000848969,0.000848969,0.000848969
43,4926.41,1.15609,0.65375,0.96855,0.90385,0.85796,0.91604,0.65253,1.15113,0.6071,0.97576,0.000834822,0.000834822,0.000834822
44,5038.81,1.15236,0.65058,0.96954,0.91779,0.84897,0.91469,0.65044,1.15108,0.60289,0.97393,0.000820675,0.000820675,0.000820675
45,5151.24,1.14885,0.64662,0.96945,0.92617,0.84757,0.9182,0.6562,1.13984,0.59849,0.97462,0.000806528,0.000806528,0.000806528
46,5263.77,1.1443,0.63843,0.96438,0.91483,0.85252,0.91589,0.65996,1.12334,0.59252,0.96681,0.00079238,0.00079238,0.00079238
47,5376.04,1.14589,0.64316,0.96919,0.91393,0.85363,0.91571,0.65721,1.13754,0.60018,0.97406,0.000778233,0.000778233,0.000778233
48,5488.31,1.1395,0.64484,0.96738,0.91422,0.86329,0.92001,0.65908,1.12859,0.58919,0.96726,0.000764086,0.000764086,0.000764086
49,5600.55,1.1414,0.64154,0.96603,0.92177,0.86043,0.92003,0.66284,1.12334,0.58828,0.96589,0.000749939,0.000749939,0.000749939
50,5712.75,1.13403,0.63934,0.96674,0.92432,0.85741,0.92178,0.66597,1.12363,0.58519,0.96558,0.000735792,0.000735792,0.000735792
51,5825.1,1.13166,0.6348,0.96025,0.91168,0.8554,0.9183,0.66111,1.13496,0.59324,0.96895,0.000721645,0.000721645,0.000721645
52,5937.42,1.12024,0.61809,0.96158,0.90973,0.86499,0.92026,0.66441,1.12242,0.58463,0.96585,0.000707498,0.000707498,0.000707498
53,6050.04,1.1292,0.62578,0.95759,0.90803,0.86633,0.9245,0.67364,1.10731,0.57826,0.96122,0.000693351,0.000693351,0.000693351
54,6162.55,1.11409,0.61442,0.95601,0.91289,0.86667,0.91789,0.66395,1.12273,0.58258,0.96621,0.000679204,0.000679204,0.000679204
55,6275,1.11034,0.60812,0.95664,0.91834,0.86441,0.92365,0.66972,1.12057,0.57406,0.96413,0.000665057,0.000665057,0.000665057
56,6387.26,1.10528,0.60637,0.95415,0.91977,0.85405,0.92079,0.66847,1.12175,0.5807,0.96417,0.000650909,0.000650909,0.000650909
57,6499.78,1.10356,0.60631,0.94885,0.90408,0.86224,0.91736,0.66856,1.10437,0.57323,0.95874,0.000636762,0.000636762,0.000636762
58,6612.19,1.10566,0.60555,0.95092,0.92643,0.85256,0.92573,0.67655,1.10779,0.56448,0.96053,0.000622615,0.000622615,0.000622615
59,6724.61,1.09468,0.60181,0.95379,0.92083,0.86287,0.92445,0.67851,1.0905,0.56485,0.95736,0.000608468,0.000608468,0.000608468
60,6837.02,1.09955,0.60076,0.9478,0.91908,0.86863,0.92248,0.67532,1.09958,0.56454,0.9547,0.000594321,0.000594321,0.000594321
61,6949.24,1.07935,0.58057,0.94797,0.92994,0.86699,0.9276,0.68187,1.09106,0.56007,0.95273,0.000580174,0.000580174,0.000580174
62,7061.79,1.08622,0.5912,0.94488,0.92575,0.86505,0.92544,0.67745,1.09181,0.55592,0.95465,0.000566027,0.000566027,0.000566027
63,7173.99,1.08189,0.58708,0.94524,0.9188,0.87804,0.92753,0.68245,1.08166,0.55448,0.94983,0.00055188,0.00055188,0.00055188
64,7286.33,1.08117,0.58311,0.94708,0.92658,0.87312,0.92934,0.68744,1.07779,0.55022,0.94907,0.000537733,0.000537733,0.000537733
65,7398.49,1.06055,0.56607,0.94161,0.93422,0.87293,0.93063,0.6918,1.06429,0.54276,0.94555,0.000523586,0.000523586,0.000523586
66,7510.69,1.07148,0.57455,0.94362,0.93623,0.87156,0.9303,0.69037,1.0629,0.5381,0.94607,0.000509438,0.000509438,0.000509438
67,7622.87,1.05934,0.57037,0.94047,0.93609,0.86919,0.93206,0.69101,1.06425,0.53758,0.94669,0.000495291,0.000495291,0.000495291
68,7735.32,1.06889,0.57289,0.94013,0.92884,0.87507,0.93058,0.68921,1.06311,0.53785,0.94671,0.000481144,0.000481144,0.000481144
69,7847.41,1.05425,0.56586,0.93685,0.92568,0.86548,0.92717,0.68317,1.07743,0.54472,0.94893,0.000466997,0.000466997,0.000466997
70,7959.82,1.05649,0.56185,0.93723,0.93694,0.86583,0.93118,0.6875,1.07288,0.53765,0.94611,0.00045285,0.00045285,0.00045285
71,8072.02,1.06793,0.57708,0.9408,0.93771,0.86866,0.93074,0.69202,1.0603,0.533,0.94352,0.000438703,0.000438703,0.000438703
72,8184.42,1.05623,0.56003,0.93869,0.93021,0.87183,0.92971,0.69229,1.05428,0.53411,0.94,0.000424556,0.000424556,0.000424556
73,8296.97,1.04984,0.55407,0.93029,0.93808,0.86846,0.93254,0.69199,1.06793,0.53075,0.94854,0.000410409,0.000410409,0.000410409
74,8409.43,1.05157,0.5585,0.93867,0.94225,0.86907,0.93337,0.69343,1.05725,0.53042,0.94328,0.000396262,0.000396262,0.000396262
75,8521.94,1.04423,0.5608,0.93299,0.93883,0.87333,0.93172,0.69677,1.04626,0.52896,0.94002,0.000382115,0.000382115,0.000382115
76,8634.51,1.04062,0.5523,0.93206,0.93028,0.87474,0.93262,0.69483,1.05458,0.52512,0.94119,0.000367967,0.000367967,0.000367967
77,8746.75,1.04373,0.55105,0.93232,0.92948,0.87862,0.93038,0.69403,1.05627,0.52344,0.94178,0.00035382,0.00035382,0.00035382
78,8859.3,1.04283,0.54981,0.93217,0.93289,0.88014,0.93369,0.69892,1.041,0.52103,0.9385,0.000339673,0.000339673,0.000339673
79,8971.63,1.01503,0.53333,0.92819,0.93764,0.87986,0.93335,0.69955,1.04806,0.52231,0.94079,0.000325526,0.000325526,0.000325526
80,9084,1.03186,0.55091,0.93352,0.94292,0.87491,0.93518,0.7014,1.03745,0.51482,0.93755,0.000311379,0.000311379,0.000311379
81,9196.29,1.0164,0.53098,0.9217,0.94091,0.88034,0.9349,0.70396,1.03144,0.51186,0.93443,0.000297232,0.000297232,0.000297232
82,9308.63,1.01998,0.53284,0.92689,0.93782,0.87989,0.93415,0.70537,1.03061,0.51043,0.93444,0.000283085,0.000283085,0.000283085
83,9420.85,1.01763,0.5318,0.93094,0.94026,0.88005,0.93536,0.7057,1.02435,0.50718,0.93249,0.000268938,0.000268938,0.000268938
84,9533.19,1.01177,0.52965,0.92581,0.94398,0.87945,0.93746,0.70697,1.02613,0.50615,0.9337,0.000254791,0.000254791,0.000254791
85,9645.61,1.00723,0.52793,0.92193,0.94669,0.87818,0.93653,0.70715,1.0271,0.50997,0.93283,0.000240644,0.000240644,0.000240644
86,9758.01,1.02162,0.53371,0.92596,0.94776,0.87922,0.93788,0.70709,1.0264,0.5028,0.93351,0.000226497,0.000226497,0.000226497
87,9870.24,0.99728,0.52182,0.92158,0.9403,0.87967,0.93609,0.70703,1.0213,0.50542,0.93321,0.000212349,0.000212349,0.000212349
88,9982.42,1.00881,0.52639,0.92236,0.93924,0.87902,0.93623,0.70827,1.02018,0.50376,0.93293,0.000198202,0.000198202,0.000198202
89,10094.7,0.99824,0.51996,0.91731,0.93567,0.88168,0.93357,0.70441,1.02599,0.50444,0.93409,0.000184055,0.000184055,0.000184055
90,10206.9,0.99823,0.51552,0.92485,0.94667,0.87419,0.93763,0.71226,1.01338,0.49993,0.92986,0.000169908,0.000169908,0.000169908
91,10318.3,0.9997,0.50083,0.92043,0.94205,0.87734,0.93601,0.70659,1.02185,0.50634,0.93207,0.000155761,0.000155761,0.000155761
92,10429.1,0.9868,0.49509,0.91835,0.93535,0.88556,0.93823,0.71208,1.0149,0.50132,0.93141,0.000141614,0.000141614,0.000141614
93,10540,0.9805,0.48988,0.91527,0.95014,0.8782,0.93787,0.71014,1.01941,0.50085,0.931,0.000127467,0.000127467,0.000127467
94,10650.9,0.98101,0.48607,0.9175,0.94787,0.87535,0.93737,0.71022,1.01637,0.50127,0.9299,0.00011332,0.00011332,0.00011332
95,10761.8,0.9668,0.47606,0.90687,0.94158,0.8837,0.93915,0.71298,1.01452,0.4995,0.92893,9.91726e-05,9.91726e-05,9.91726e-05
96,10872.6,0.96979,0.47959,0.91082,0.94504,0.88329,0.93888,0.71247,1.01235,0.49925,0.92952,8.50255e-05,8.50255e-05,8.50255e-05
97,10983.5,0.96708,0.47774,0.9123,0.94578,0.88276,0.93726,0.71048,1.01246,0.49748,0.92911,7.08784e-05,7.08784e-05,7.08784e-05
98,11094.3,0.95305,0.47208,0.90789,0.95168,0.88134,0.9387,0.71135,1.0133,0.49241,0.92887,5.67313e-05,5.67313e-05,5.67313e-05
99,11205.2,0.95677,0.46926,0.91147,0.95055,0.87806,0.93805,0.71365,1.01042,0.49437,0.92891,4.25842e-05,4.25842e-05,4.25842e-05
100,11316.1,0.95683,0.46766,0.90781,0.94414,0.88196,0.93901,0.71501,1.00686,0.49416,0.92806,2.84371e-05,2.84371e-05,2.84371e-05
