epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,2156.3,1.32833,0.87881,1.03667,0.77943,0.79634,0.84355,0.54942,1.31766,0.80765,1.03649,0.00121679,0.00121679,0.00121679
17,2291.53,1.32703,0.87606,1.04348,0.84083,0.79542,0.87321,0.57146,1.31358,0.78119,1.04554,0.00120265,0.00120265,0.00120265
18,2427.52,1.31581,0.85879,1.02983,0.84383,0.80169,0.86529,0.57528,1.28492,0.74728,1.02795,0.0011885,0.0011885,0.0011885
19,2560.57,1.31197,0.83871,1.02602,0.8464,0.83421,0.88911,0.57653,1.29029,0.74411,1.02419,0.00117435,0.00117435,0.00117435
20,2694.25,1.28277,0.82751,1.02152,0.83514,0.80355,0.86082,0.57404,1.27892,0.743,1.022,0.00116021,0.00116021,0.00116021
21,2826.21,1.28483,0.81727,1.01835,0.8717,0.80173,0.8836,0.59085,1.2769,0.72268,1.02174,0.00114606,0.00114606,0.00114606
22,2959.61,1.26993,0.79998,1.01582,0.8466,0.82068,0.89081,0.59662,1.28678,0.7341,1.0318,0.00113191,0.00113191,0.00113191
23,3091.66,1.27326,0.78873,1.00989,0.84401,0.80947,0.87783,0.5909,1.26929,0.73485,1.01749,0.00111776,0.00111776,0.00111776
24,3222.83,1.267,0.79208,1.01117,0.87296,0.80152,0.88859,0.59758,1.25867,0.70842,1.00809,0.00110362,0.00110362,0.00110362
25,3355.94,1.26777,0.78751,1.01082,0.88245,0.80531,0.88918,0.59076,1.26862,0.71204,1.01584,0.00108947,0.00108947,0.00108947
26,3488.7,1.25674,0.77361,1.00715,0.86726,0.81222,0.88971,0.60114,1.25059,0.70166,1.01039,0.00107532,0.00107532,0.00107532
27,3621.98,1.24103,0.76705,1.00629,0.88864,0.81214,0.89149,0.60461,1.24379,0.68666,1.00974,0.00106118,0.00106118,0.00106118
28,3756.53,1.25239,0.76787,1.0003,0.86162,0.83773,0.89422,0.60405,1.23839,0.68592,1.00623,0.00104703,0.00104703,0.00104703
29,3886.68,1.2293,0.74823,0.99622,0.86305,0.82593,0.89773,0.6139,1.22636,0.67882,0.996,0.00103288,0.00103288,0.00103288
30,4018.29,1.22544,0.7359,0.99459,0.86344,0.84027,0.90331,0.61699,1.22817,0.67943,0.99958,0.00101873,0.00101873,0.00101873
31,4148.65,1.22642,0.72894,0.99386,0.88596,0.82899,0.9051,0.61768,1.24161,0.66457,1.00099,0.00100459,0.00100459,0.00100459
32,4282.2,1.20669,0.73158,0.98876,0.8645,0.85174,0.90798,0.62102,1.23115,0.67894,0.99728,0.00099044,0.00099044,0.00099044
33,4413.05,1.21804,0.72424,0.9886,0.88599,0.84325,0.90666,0.62781,1.21307,0.66242,0.99333,0.000976293,0.000976293,0.000976293
34,4544.01,1.18774,0.71057,0.98163,0.88655,0.84512,0.91926,0.63681,1.2098,0.64673,0.99355,0.000962146,0.000962146,0.000962146
35,4677.62,1.19461,0.70975,0.97637,0.88492,0.84037,0.91225,0.62302,1.22643,0.65728,0.99575,0.000947999,0.000947999,0.000947999
36,4812.44,1.19405,0.69745,0.98501,0.88864,0.84617,0.92113,0.63489,1.19694,0.64856,0.98112,0.000933851,0.000933851,0.000933851
37,4945.51,1.18406,0.7018,0.9798,0.88698,0.84773,0.91236,0.62647,1.21083,0.64992,0.99039,0.000919704,0.000919704,0.000919704
38,5077.94,1.17509,0.69373,0.97825,0.88521,0.86535,0.91104,0.63093,1.19677,0.64043,0.98279,0.000905557,0.000905557,0.000905557
39,5207.59,1.17899,0.68241,0.97181,0.88162,0.85867,0.91541,0.64102,1.18423,0.63052,0.98017,0.00089141,0.00089141,0.00089141
40,5340.2,1.184,0.68926,0.98085,0.90002,0.8525,0.92158,0.64278,1.16794,0.63297,0.97452,0.000877263,0.000877263,0.000877263
41,5470.61,1.17671,0.67948,0.9755,0.88273,0.86494,0.92078,0.64845,1.17756,0.61983,0.97688,0.000863116,0.000863116,0.000863116
42,5601.38,1.17544,0.67952,0.97316,0.89311,0.83718,0.90691,0.63031,1.18513,0.62419,0.98082,0.000848969,0.000848969,0.000848969
43,5732.9,1.16658,0.68388,0.97401,0.89197,0.85475,0.92107,0.6462,1.17922,0.61995,0.97745,0.000834822,0.000834822,0.000834822
44,5863.81,1.15566,0.66013,0.97058,0.87365,0.86436,0.91929,0.64661,1.1741,0.62044,0.97522,0.000820675,0.000820675,0.000820675
45,5992.68,1.15204,0.66136,0.97086,0.89701,0.85759,0.92658,0.65024,1.14723,0.61723,0.96869,0.000806528,0.000806528,0.000806528
46,6127.48,1.15333,0.65976,0.96956,0.89063,0.86272,0.92691,0.65539,1.15395,0.59431,0.97037,0.00079238,0.00079238,0.00079238
47,6260.39,1.13561,0.64994,0.9584,0.90623,0.85709,0.92976,0.6531,1.15533,0.59787,0.97073,0.000778233,0.000778233,0.000778233
48,6393.66,1.14446,0.65091,0.96778,0.90044,0.86189,0.92888,0.65263,1.15094,0.59334,0.96803,0.000764086,0.000764086,0.000764086
49,6528.72,1.13476,0.64057,0.96149,0.90386,0.86567,0.93002,0.65557,1.14074,0.58168,0.96136,0.000749939,0.000749939,0.000749939
50,6664.34,1.13243,0.64004,0.96311,0.91075,0.85939,0.92778,0.65447,1.15036,0.59092,0.96512,0.000735792,0.000735792,0.000735792
51,6799.57,1.12648,0.63551,0.95747,0.91045,0.8597,0.92476,0.65476,1.14211,0.58848,0.96008,0.000721645,0.000721645,0.000721645
52,6935.37,1.13656,0.63277,0.95998,0.90014,0.87471,0.92944,0.66584,1.12146,0.58302,0.95544,0.000707498,0.000707498,0.000707498
53,7067.34,1.12095,0.62586,0.95316,0.92003,0.85581,0.93017,0.66347,1.13506,0.57961,0.95752,0.000693351,0.000693351,0.000693351
54,7199.14,1.11426,0.62171,0.9502,0.90675,0.87243,0.93076,0.66309,1.13432,0.57706,0.95903,0.000679204,0.000679204,0.000679204
55,7331.43,1.1184,0.61831,0.95584,0.91047,0.87912,0.93781,0.67249,1.11367,0.57133,0.94933,0.000665057,0.000665057,0.000665057
56,7463.45,1.10413,0.60875,0.94885,0.89743,0.88037,0.93322,0.66524,1.12016,0.57588,0.95751,0.000650909,0.000650909,0.000650909
57,7590.86,1.11231,0.61241,0.95292,0.91299,0.86933,0.93179,0.66533,1.12473,0.57187,0.95529,0.000636762,0.000636762,0.000636762
58,7718.58,1.09969,0.60983,0.95331,0.90937,0.87244,0.9272,0.66617,1.11609,0.56491,0.95347,0.000622615,0.000622615,0.000622615
59,7845.98,1.10522,0.60642,0.95725,0.90217,0.88821,0.93675,0.67381,1.11727,0.56114,0.95381,0.000608468,0.000608468,0.000608468
60,7973.39,1.10469,0.60685,0.95059,0.91995,0.87668,0.93864,0.67735,1.09718,0.55675,0.94596,0.000594321,0.000594321,0.000594321
61,8100.42,1.07921,0.58987,0.94326,0.92066,0.87308,0.93803,0.67357,1.1104,0.55897,0.95259,0.000580174,0.000580174,0.000580174
62,8227.36,1.07624,0.58663,0.93905,0.91318,0.87325,0.93823,0.6758,1.10804,0.55528,0.95051,0.000566027,0.000566027,0.000566027
63,8354.21,1.08101,0.58887,0.93783,0.92738,0.87403,0.94097,0.67855,1.10687,0.5443,0.95196,0.00055188,0.00055188,0.00055188
64,8480.97,1.06644,0.58326,0.94054,0.92515,0.8893,0.94162,0.68027,1.09415,0.54445,0.94236,0.000537733,0.000537733,0.000537733
65,8607.81,1.07134,0.58043,0.93879,0.91772,0.89263,0.9449,0.68529,1.08823,0.54416,0.94036,0.000523586,0.000523586,0.000523586
66,8734.83,1.06054,0.57239,0.93626,0.92484,0.88122,0.93973,0.68082,1.09313,0.54321,0.94269,0.000509438,0.000509438,0.000509438
67,8861.65,1.05018,0.57459,0.93327,0.9252,0.8826,0.93661,0.6795,1.08634,0.55077,0.94211,0.000495291,0.000495291,0.000495291
68,8988.42,1.05248,0.56916,0.93499,0.93671,0.88067,0.94533,0.68891,1.07929,0.52977,0.93948,0.000481144,0.000481144,0.000481144
69,9115.22,1.05178,0.56978,0.9344,0.91514,0.88266,0.93798,0.6869,1.07552,0.53728,0.93886,0.000466997,0.000466997,0.000466997
70,9244.06,1.05442,0.57256,0.93192,0.91818,0.87555,0.93415,0.67965,1.07831,0.53671,0.93756,0.00045285,0.00045285,0.00045285
71,9374.41,1.03465,0.56426,0.93209,0.9143,0.89278,0.94348,0.69083,1.07077,0.52524,0.93669,0.000438703,0.000438703,0.000438703
72,9505.55,1.04648,0.57203,0.93242,0.91385,0.88388,0.94058,0.68696,1.07524,0.53247,0.94051,0.000424556,0.000424556,0.000424556
73,9636.8,1.04532,0.55899,0.93179,0.92254,0.8892,0.94274,0.69245,1.0667,0.52422,0.93648,0.000410409,0.000410409,0.000410409
74,9768.73,1.03681,0.5599,0.9313,0.92217,0.88967,0.93685,0.68994,1.06041,0.5273,0.93642,0.000396262,0.000396262,0.000396262
75,9899.61,1.03494,0.55548,0.92908,0.92759,0.87723,0.93834,0.69162,1.05803,0.52688,0.93428,0.000382115,0.000382115,0.000382115
76,10028.9,1.03025,0.55147,0.92663,0.93204,0.89299,0.94683,0.69531,1.05363,0.5235,0.93132,0.000367967,0.000367967,0.000367967
77,10156.8,1.02283,0.54487,0.92345,0.92901,0.88356,0.94553,0.69476,1.05543,0.51312,0.93099,0.00035382,0.00035382,0.00035382
78,10290.1,1.03405,0.54991,0.92513,0.92788,0.88797,0.94521,0.69553,1.0557,0.51865,0.9325,0.000339673,0.000339673,0.000339673
79,10422.4,1.01081,0.54094,0.92443,0.92433,0.8884,0.94475,0.69633,1.05287,0.52023,0.92953,0.000325526,0.000325526,0.000325526
80,10553.1,1.01358,0.53781,0.9196,0.93284,0.89489,0.94853,0.70248,1.04527,0.516,0.92872,0.000311379,0.000311379,0.000311379
81,10683.5,1.01147,0.53506,0.91888,0.92477,0.8804,0.93879,0.69702,1.04146,0.51393,0.92755,0.000297232,0.000297232,0.000297232
82,10817.2,1.01065,0.53294,0.91987,0.92765,0.88445,0.94379,0.69861,1.04193,0.50903,0.92775,0.000283085,0.000283085,0.000283085
83,10950.7,1.01231,0.53578,0.9275,0.93287,0.89357,0.94715,0.70577,1.02967,0.50819,0.92488,0.000268938,0.000268938,0.000268938
84,11081.6,1.00844,0.53455,0.91998,0.92141,0.89282,0.94449,0.70321,1.03714,0.50889,0.9265,0.000254791,0.000254791,0.000254791
85,11215.6,0.98641,0.52262,0.91701,0.91588,0.90277,0.94693,0.70682,1.0171,0.50424,0.92214,0.000240644,0.000240644,0.000240644
86,11346,0.99206,0.52315,0.91506,0.92525,0.89996,0.94749,0.70613,1.0244,0.50335,0.92309,0.000226497,0.000226497,0.000226497
87,11477.7,0.98901,0.52033,0.91748,0.9252,0.89323,0.94528,0.70262,1.02144,0.50219,0.92117,0.000212349,0.000212349,0.000212349
88,11610.4,0.98644,0.52572,0.91741,0.9349,0.89404,0.95058,0.70897,1.02389,0.49941,0.92066,0.000198202,0.000198202,0.000198202
89,11743.9,0.98809,0.52241,0.91363,0.93929,0.88883,0.95064,0.70933,1.02269,0.49657,0.92158,0.000184055,0.000184055,0.000184055
90,11875.9,0.97904,0.51814,0.91617,0.93336,0.89004,0.94585,0.70584,1.01052,0.49782,0.91844,0.000169908,0.000169908,0.000169908
91,12005.9,0.97562,0.49837,0.90843,0.93665,0.88461,0.94426,0.70081,1.02781,0.50375,0.92461,0.000155761,0.000155761,0.000155761
92,12137.6,0.96173,0.48762,0.90808,0.92741,0.88971,0.94321,0.70197,1.02244,0.5001,0.9248,0.000141614,0.000141614,0.000141614
93,12268.3,0.95882,0.48521,0.90548,0.9282,0.88417,0.94146,0.70208,1.02372,0.50469,0.92462,0.000127467,0.000127467,0.000127467
94,12399.7,0.94856,0.47703,0.90412,0.93669,0.89387,0.94961,0.70532,1.02421,0.49735,0.92405,0.00011332,0.00011332,0.00011332
95,12529,0.9454,0.47709,0.90478,0.94194,0.88758,0.94235,0.70334,1.02029,0.49735,0.92361,9.91726e-05,9.91726e-05,9.91726e-05
96,12656.9,0.93876,0.47469,0.89887,0.94674,0.88137,0.94673,0.7061,1.0235,0.49687,0.92372,8.50255e-05,8.50255e-05,8.50255e-05
97,12787.5,0.93947,0.47107,0.89632,0.93813,0.89281,0.95138,0.70825,1.01581,0.49529,0.92244,7.08784e-05,7.08784e-05,7.08784e-05
98,12917,0.93612,0.46834,0.89937,0.93903,0.88518,0.94813,0.70617,1.01648,0.49295,0.92051,5.67313e-05,5.67313e-05,5.67313e-05
99,13046.9,0.93379,0.46685,0.89706,0.93583,0.88966,0.94995,0.70939,1.01232,0.4917,0.92072,4.25842e-05,4.25842e-05,4.25842e-05
100,13180.5,0.92779,0.46445,0.89611,0.9383,0.88626,0.94896,0.70936,1.01165,0.49357,0.92069,2.84371e-05,2.84371e-05,2.84371e-05
