epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,142.454,1.70392,2.29718,1.23599,0.59026,0.57716,0.57953,0.30639,1.65468,1.56735,1.21105,0.000475322,0.000475322,0.000475322
2,279.195,1.55369,1.5122,1.14944,0.62125,0.59534,0.59468,0.32446,1.61165,1.46264,1.22178,0.000942234,0.000942234,0.000942234
3,416.056,1.52135,1.375,1.134,0.66837,0.64423,0.65316,0.3413,1.59209,1.30061,1.20116,0.00139971,0.00139971,0.00139971
4,552.48,1.47716,1.26787,1.11065,0.75406,0.64839,0.73525,0.41208,1.55191,1.15497,1.19987,0.00138656,0.00138656,0.00138656
5,688.685,1.46433,1.21063,1.1033,0.75587,0.67466,0.74109,0.39553,1.58951,1.20248,1.20133,0.00137241,0.00137241,0.00137241
6,824.374,1.42247,1.13161,1.08385,0.74564,0.68148,0.73288,0.41882,1.51332,1.09327,1.16933,0.00135826,0.00135826,0.00135826
7,960.967,1.40359,1.07865,1.07891,0.72356,0.7131,0.75364,0.42336,1.50809,1.05879,1.14126,0.00134412,0.00134412,0.00134412
8,1096.88,1.37359,1.01694,1.07046,0.79327,0.71834,0.79293,0.44984,1.54979,1.01048,1.1612,0.00132997,0.00132997,0.00132997
9,1232.71,1.38115,0.9928,1.06299,0.77479,0.72096,0.78573,0.4441,1.56233,1.02126,1.16913,0.00131582,0.00131582,0.00131582
10,1367.68,1.37187,0.98228,1.0653,0.78327,0.69131,0.77515,0.45891,1.54059,1.02864,1.18527,0.00130168,0.00130168,0.00130168
11,1503.5,1.35761,0.94771,1.06066,0.77985,0.70998,0.77339,0.44816,1.46562,0.9845,1.1164,0.00128753,0.00128753,0.00128753
12,1631.57,1.33721,0.92658,1.04805,0.79612,0.74215,0.80491,0.47746,1.4986,0.96046,1.14222,0.00127338,0.00127338,0.00127338
13,1761.37,1.33202,0.91152,1.0469,0.76103,0.74917,0.80478,0.45893,1.50946,1.01499,1.14588,0.00125923,0.00125923,0.00125923
14,1885.21,1.31877,0.88687,1.04034,0.80978,0.72497,0.80174,0.45929,1.53661,0.94246,1.15793,0.00124509,0.00124509,0.00124509
15,2009.11,1.28858,0.86664,1.02686,0.80149,0.74071,0.80802,0.46127,1.52431,0.91259,1.14737,0.00123094,0.00123094,0.00123094
16,2134.93,1.30212,0.85594,1.02863,0.81185,0.73247,0.81554,0.45674,1.56478,0.9191,1.14105,0.00121679,0.00121679,0.00121679
17,2259.72,1.29198,0.84193,1.03057,0.81196,0.7429,0.80844,0.47799,1.49733,0.90228,1.15043,0.00120265,0.00120265,0.00120265
18,2385.13,1.28865,0.84195,1.0326,0.81897,0.75915,0.82698,0.49361,1.4829,0.88749,1.13733,0.0011885,0.0011885,0.0011885
19,2512.96,1.2842,0.82626,1.01925,0.82371,0.73454,0.81949,0.48428,1.55303,0.90865,1.16614,0.00117435,0.00117435,0.00117435
20,2642.67,1.26657,0.8098,1.0112,0.84305,0.74682,0.83522,0.50886,1.47072,0.85044,1.13002,0.00116021,0.00116021,0.00116021
21,2767.33,1.24553,0.78979,1.00631,0.82145,0.76232,0.83564,0.50982,1.47372,0.8441,1.11637,0.00114606,0.00114606,0.00114606
22,2892.45,1.24632,0.78054,1.00539,0.84446,0.72577,0.80543,0.48432,1.4833,0.877,1.13558,0.00113191,0.00113191,0.00113191
23,3017,1.25847,0.79181,1.01325,0.82518,0.75715,0.82069,0.48808,1.48757,0.85278,1.12189,0.00111776,0.00111776,0.00111776
24,3141.36,1.2343,0.76595,1.00581,0.8159,0.75959,0.82414,0.50267,1.46871,0.85289,1.12598,0.00110362,0.00110362,0.00110362
25,3265.65,1.22357,0.76335,1.00342,0.83686,0.74564,0.82907,0.48728,1.50128,0.82386,1.13812,0.00108947,0.00108947,0.00108947
26,3389.94,1.22804,0.75525,1.00073,0.82751,0.76016,0.83656,0.51956,1.45141,0.82517,1.11031,0.00107532,0.00107532,0.00107532
27,3514.3,1.21931,0.74495,0.99718,0.83078,0.76328,0.83291,0.50187,1.47799,0.8277,1.13711,0.00106118,0.00106118,0.00106118
28,3638.7,1.22361,0.7373,1.00064,0.82407,0.74138,0.81267,0.47652,1.49041,0.8667,1.12312,0.00104703,0.00104703,0.00104703
29,3762.98,1.2125,0.74001,0.99366,0.82119,0.77394,0.83916,0.50614,1.47923,0.81508,1.12769,0.00103288,0.00103288,0.00103288
30,3887.31,1.19984,0.7209,0.98741,0.84465,0.75955,0.84045,0.51575,1.46008,0.80265,1.11553,0.00101873,0.00101873,0.00101873
31,4011.6,1.19266,0.71854,0.98781,0.83017,0.77399,0.84735,0.50668,1.49935,0.81242,1.13316,0.00100459,0.00100459,0.00100459
32,4135.69,1.19517,0.71183,0.99093,0.82599,0.77827,0.84316,0.50967,1.44693,0.81036,1.10454,0.00099044,0.00099044,0.00099044
33,4260.03,1.18677,0.71055,0.98386,0.83081,0.78226,0.84211,0.50466,1.47752,0.79738,1.12211,0.000976293,0.000976293,0.000976293
34,4384.23,1.1712,0.69156,0.97694,0.82007,0.7562,0.82356,0.4907,1.46387,0.83004,1.11914,0.000962146,0.000962146,0.000962146
35,4508.42,1.16275,0.68966,0.97698,0.82887,0.78302,0.84195,0.51351,1.45983,0.79678,1.12552,0.000947999,0.000947999,0.000947999
36,4632.58,1.16954,0.68407,0.97655,0.84836,0.7639,0.84449,0.51392,1.4669,0.77091,1.11649,0.000933851,0.000933851,0.000933851
37,4756.9,1.17343,0.68531,0.97307,0.82637,0.74056,0.8225,0.49694,1.46821,0.80912,1.11252,0.000919704,0.000919704,0.000919704
38,4881.05,1.15837,0.67184,0.97651,0.82759,0.76853,0.84217,0.5066,1.49156,0.79066,1.12753,0.000905557,0.000905557,0.000905557
39,5005.2,1.14132,0.66237,0.96632,0.83607,0.75085,0.83156,0.50705,1.48272,0.82237,1.13562,0.00089141,0.00089141,0.00089141
40,5130.2,1.138,0.66504,0.97452,0.83498,0.76537,0.84414,0.5117,1.485,0.78631,1.1378,0.000877263,0.000877263,0.000877263
41,5253.8,1.13185,0.65605,0.96294,0.82702,0.75889,0.83269,0.51391,1.45478,0.79991,1.11474,0.000863116,0.000863116,0.000863116
42,5375.79,1.14324,0.65371,0.9661,0.85033,0.78139,0.8571,0.53325,1.45545,0.77071,1.1129,0.000848969,0.000848969,0.000848969
43,5497.94,1.13542,0.65403,0.96947,0.8409,0.7818,0.85311,0.5181,1.51282,0.78592,1.14243,0.000834822,0.000834822,0.000834822
44,5619.92,1.12379,0.64105,0.96179,0.84699,0.74979,0.82315,0.50341,1.49161,0.80514,1.13295,0.000820675,0.000820675,0.000820675
45,5741.92,1.11667,0.64412,0.96011,0.85002,0.79229,0.85951,0.53035,1.49719,0.7611,1.144,0.000806528,0.000806528,0.000806528
46,5863.86,1.11592,0.64147,0.96159,0.84473,0.78349,0.84885,0.52517,1.47413,0.79016,1.12427,0.00079238,0.00079238,0.00079238
47,5985.8,1.12323,0.63253,0.95833,0.83828,0.78712,0.85615,0.53194,1.46495,0.76126,1.11643,0.000778233,0.000778233,0.000778233
48,6110.44,1.08444,0.61308,0.95081,0.84542,0.7704,0.83368,0.52459,1.45753,0.78093,1.12316,0.000764086,0.000764086,0.000764086
49,6237.45,1.10626,0.6215,0.95217,0.84427,0.78321,0.85238,0.52407,1.46068,0.7722,1.11736,0.000749939,0.000749939,0.000749939
50,6365.84,1.08675,0.61231,0.94616,0.85185,0.75735,0.84725,0.53119,1.44549,0.76021,1.11705,0.000735792,0.000735792,0.000735792
51,6493.61,1.07688,0.60013,0.94873,0.85551,0.78598,0.84695,0.52477,1.44979,0.7578,1.10436,0.000721645,0.000721645,0.000721645
52,6616.97,1.09401,0.60745,0.94599,0.82628,0.78689,0.84781,0.52914,1.45146,0.76221,1.10805,0.000707498,0.000707498,0.000707498
53,6740.25,1.0864,0.60095,0.94761,0.84244,0.77056,0.8472,0.52171,1.47219,0.76989,1.12159,0.000693351,0.000693351,0.000693351
54,6864.46,1.07078,0.59412,0.94132,0.83778,0.77556,0.84956,0.52794,1.44534,0.76,1.10528,0.000679204,0.000679204,0.000679204
55,6986.94,1.06683,0.5972,0.94077,0.83102,0.78095,0.84254,0.52927,1.47638,0.76814,1.14408,0.000665057,0.000665057,0.000665057
56,7110.9,1.0698,0.59295,0.93754,0.8306,0.77522,0.84024,0.52209,1.43545,0.75416,1.11027,0.000650909,0.000650909,0.000650909
57,7234.47,1.05183,0.5815,0.93398,0.85516,0.78103,0.85897,0.54148,1.45,0.75336,1.11731,0.000636762,0.000636762,0.000636762
58,7357.83,1.05847,0.58568,0.94124,0.85971,0.80436,0.86079,0.54013,1.4439,0.76219,1.11281,0.000622615,0.000622615,0.000622615
59,7481.12,1.05274,0.57809,0.93942,0.84378,0.78852,0.85151,0.52893,1.44892,0.75903,1.11722,0.000608468,0.000608468,0.000608468
60,7604.64,1.04754,0.58161,0.93579,0.86016,0.78632,0.85176,0.53825,1.44822,0.74946,1.116,0.000594321,0.000594321,0.000594321
61,7727.97,1.04219,0.5769,0.93561,0.85244,0.79017,0.85863,0.53958,1.44729,0.75609,1.11129,0.000580174,0.000580174,0.000580174
62,7851.43,1.0355,0.56482,0.928,0.84647,0.76857,0.84354,0.52603,1.45579,0.75562,1.10858,0.000566027,0.000566027,0.000566027
63,7974.58,1.0323,0.56113,0.93418,0.84884,0.79505,0.85944,0.54194,1.4512,0.74922,1.12139,0.00055188,0.00055188,0.00055188
64,8098.72,1.02806,0.56191,0.92799,0.86264,0.79109,0.86038,0.54926,1.43241,0.74051,1.11949,0.000537733,0.000537733,0.000537733
65,8222,1.02068,0.55262,0.92713,0.8576,0.79529,0.8595,0.54286,1.44404,0.75148,1.1131,0.000523586,0.000523586,0.000523586
66,8345.47,1.03933,0.56431,0.93108,0.86533,0.79404,0.85764,0.52857,1.4725,0.74944,1.12047,0.000509438,0.000509438,0.000509438
67,8469.26,1.01943,0.5655,0.92867,0.85925,0.79947,0.86165,0.54365,1.46256,0.75162,1.13943,0.000495291,0.000495291,0.000495291
68,8592.46,1.0103,0.55198,0.92835,0.85638,0.76439,0.8426,0.52669,1.43162,0.75831,1.11122,0.000481144,0.000481144,0.000481144
69,8715.83,1.00663,0.55,0.92535,0.8514,0.78812,0.85551,0.53896,1.44539,0.75031,1.11385,0.000466997,0.000466997,0.000466997
70,8839.16,1.00827,0.54432,0.92201,0.86397,0.78158,0.85514,0.54207,1.43393,0.73357,1.11177,0.00045285,0.00045285,0.00045285
71,8963.05,0.99252,0.53809,0.91904,0.85796,0.7775,0.85056,0.54062,1.42459,0.73695,1.10065,0.000438703,0.000438703,0.000438703
72,9086.34,1.00277,0.54065,0.92357,0.86592,0.75667,0.84772,0.53532,1.43717,0.75495,1.10819,0.000424556,0.000424556,0.000424556
73,9209.56,0.99054,0.53467,0.92144,0.86243,0.77532,0.86244,0.54775,1.4286,0.74809,1.10189,0.000410409,0.000410409,0.000410409
74,9333.1,0.97368,0.52449,0.91241,0.85891,0.79321,0.86397,0.54941,1.44663,0.72896,1.12162,0.000396262,0.000396262,0.000396262
75,9456.59,0.99043,0.53149,0.92295,0.82656,0.79626,0.84792,0.53292,1.44462,0.73808,1.1085,0.000382115,0.000382115,0.000382115
76,9578.92,0.98628,0.52638,0.91612,0.86345,0.77891,0.85779,0.54207,1.44935,0.73395,1.11811,0.000367967,0.000367967,0.000367967
77,9701.07,0.9937,0.53272,0.91877,0.86228,0.77876,0.85811,0.54325,1.44793,0.74145,1.12237,0.00035382,0.00035382,0.00035382
78,9823.23,0.96932,0.51998,0.91367,0.85437,0.79693,0.85466,0.53836,1.46184,0.7366,1.13302,0.000339673,0.000339673,0.000339673
79,9945.35,0.97646,0.52157,0.91496,0.84519,0.78459,0.84803,0.53539,1.45575,0.73368,1.11879,0.000325526,0.000325526,0.000325526
80,10068.7,0.98312,0.52894,0.91672,0.85113,0.7908,0.85375,0.54242,1.44156,0.73213,1.1112,0.000311379,0.000311379,0.000311379
81,10192.2,0.96914,0.51533,0.91333,0.83895,0.78535,0.84789,0.53512,1.4476,0.74562,1.10927,0.000297232,0.000297232,0.000297232
82,10315.8,0.96634,0.51666,0.91337,0.85829,0.78341,0.85125,0.53616,1.4503,0.74499,1.11759,0.000283085,0.000283085,0.000283085
83,10439.3,0.96463,0.50831,0.90892,0.84699,0.79236,0.85223,0.54167,1.43845,0.75055,1.11341,0.000268938,0.000268938,0.000268938
84,10562.7,0.94913,0.50947,0.90889,0.84528,0.79819,0.85502,0.54076,1.44339,0.73635,1.11992,0.000254791,0.000254791,0.000254791
85,10686.1,0.94218,0.50142,0.90543,0.86451,0.77731,0.85621,0.54133,1.44394,0.74191,1.12038,0.000240644,0.000240644,0.000240644
86,10809.4,0.93905,0.49967,0.90485,0.84542,0.78693,0.8501,0.53586,1.4409,0.74456,1.11409,0.000226497,0.000226497,0.000226497
87,10933,0.94335,0.50458,0.90731,0.84704,0.79621,0.85576,0.54264,1.43298,0.74197,1.11694,0.000212349,0.000212349,0.000212349
88,11056.3,0.94136,0.49988,0.90785,0.83358,0.79867,0.85423,0.54004,1.44095,0.74525,1.11334,0.000198202,0.000198202,0.000198202
89,11180.8,0.94699,0.49955,0.90782,0.85527,0.79032,0.85629,0.54325,1.4444,0.73478,1.11452,0.000184055,0.000184055,0.000184055
90,11307.9,0.92265,0.48693,0.90308,0.84965,0.78899,0.85101,0.53957,1.42619,0.73564,1.10566,0.000169908,0.000169908,0.000169908
91,11434.5,0.92413,0.47361,0.89515,0.83637,0.80304,0.85157,0.53793,1.44472,0.73447,1.12402,0.000155761,0.000155761,0.000155761
92,11560.2,0.90879,0.46528,0.89235,0.84255,0.80543,0.85698,0.54359,1.45199,0.74209,1.12481,0.000141614,0.000141614,0.000141614
93,11685,0.90114,0.45858,0.88724,0.83913,0.81173,0.85955,0.54751,1.44321,0.73587,1.1234,0.000127467,0.000127467,0.000127467
94,11809.7,0.9031,0.46056,0.89104,0.84854,0.8037,0.86325,0.55013,1.44509,0.73533,1.11974,0.00011332,0.00011332,0.00011332
95,11932.8,0.89432,0.45531,0.89289,0.84582,0.80178,0.8608,0.5484,1.45329,0.73878,1.12938,9.91726e-05,9.91726e-05,9.91726e-05
96,12056.6,0.87934,0.44916,0.88522,0.85452,0.79632,0.86427,0.55165,1.44242,0.73649,1.12036,8.50255e-05,8.50255e-05,8.50255e-05
97,12180.7,0.88482,0.45033,0.88831,0.85987,0.78961,0.86209,0.54995,1.44486,0.7423,1.12836,7.08784e-05,7.08784e-05,7.08784e-05
98,12304.1,0.86995,0.44382,0.8808,0.85463,0.78663,0.86236,0.5477,1.45504,0.74798,1.12915,5.67313e-05,5.67313e-05,5.67313e-05
