epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,2393.73,1.08078,0.6011,0.94645,0.83273,0.77997,0.8355,0.51219,1.48001,0.76845,1.13884,0.000834822,0.000834822,0.000834822
23,2501.53,1.0833,0.60061,0.94922,0.83574,0.78849,0.84893,0.51744,1.48624,0.78109,1.13599,0.000806528,0.000806528,0.000806528
24,2609.16,1.06613,0.58578,0.94766,0.84311,0.77279,0.85209,0.52776,1.47797,0.77967,1.14039,0.000778233,0.000778233,0.000778233
25,2716.95,1.0596,0.58955,0.94591,0.8384,0.78262,0.85245,0.52522,1.46902,0.76518,1.14932,0.000749939,0.000749939,0.000749939
26,2824.72,1.05629,0.58679,0.94318,0.82465,0.79585,0.86102,0.53274,1.46118,0.75385,1.13002,0.000721645,0.000721645,0.000721645
27,2932.55,1.05182,0.57917,0.94186,0.82887,0.81517,0.86653,0.53416,1.46957,0.74799,1.13485,0.000693351,0.000693351,0.000693351
28,3040.47,1.05631,0.57424,0.94115,0.83358,0.77864,0.84135,0.51364,1.46734,0.77473,1.1282,0.000665057,0.000665057,0.000665057
29,3148.08,1.04125,0.57278,0.93763,0.84406,0.80014,0.85216,0.53338,1.43679,0.75112,1.10734,0.000636762,0.000636762,0.000636762
30,3255.81,1.03205,0.56389,0.93223,0.8494,0.79824,0.86516,0.5437,1.45485,0.75425,1.12672,0.000608468,0.000608468,0.000608468
31,3364.31,1.0271,0.55997,0.93152,0.84517,0.76715,0.84189,0.51928,1.48248,0.76537,1.14761,0.000580174,0.000580174,0.000580174
32,3474.34,1.02424,0.55186,0.93683,0.84389,0.79753,0.85802,0.53336,1.45411,0.73979,1.12688,0.00055188,0.00055188,0.00055188
33,3582.87,1.02784,0.55461,0.933,0.8485,0.77793,0.84469,0.51674,1.48435,0.74924,1.13458,0.000523586,0.000523586,0.000523586
34,3693.51,1.00638,0.53891,0.92568,0.84867,0.77523,0.84227,0.53322,1.44498,0.74088,1.11461,0.000495291,0.000495291,0.000495291
35,3803.61,1.00478,0.5412,0.92871,0.83465,0.79553,0.85543,0.53355,1.45097,0.73341,1.12858,0.000466997,0.000466997,0.000466997
36,3913.94,1.01481,0.54477,0.92855,0.84708,0.76896,0.84111,0.52436,1.46113,0.73994,1.12883,0.000438703,0.000438703,0.000438703
37,4026.03,1.01667,0.54343,0.92742,0.8505,0.78516,0.85081,0.53459,1.45383,0.73366,1.12734,0.000410409,0.000410409,0.000410409
38,4136.04,1.00509,0.5312,0.92804,0.85449,0.79344,0.85867,0.53796,1.44095,0.72434,1.11947,0.000382115,0.000382115,0.000382115
39,4245.83,0.98944,0.52553,0.91987,0.86042,0.76865,0.8544,0.5356,1.45383,0.73129,1.11859,0.00035382,0.00035382,0.00035382
40,4355.64,0.98603,0.52777,0.92565,0.85177,0.78943,0.85392,0.53562,1.44041,0.73516,1.10838,0.000325526,0.000325526,0.000325526
41,4465.41,0.99086,0.5124,0.91705,0.83191,0.81438,0.86444,0.54152,1.45454,0.73612,1.12761,0.000297232,0.000297232,0.000297232
42,4575.09,0.96679,0.49617,0.9157,0.85295,0.79805,0.85798,0.53584,1.46604,0.73448,1.13373,0.000268938,0.000268938,0.000268938
43,4685.54,0.95025,0.4874,0.90804,0.84847,0.78172,0.85324,0.53615,1.45038,0.73217,1.13166,0.000240644,0.000240644,0.000240644
44,4794.3,0.94949,0.48544,0.91081,0.86804,0.77089,0.85592,0.53706,1.44133,0.73156,1.1327,0.000212349,0.000212349,0.000212349
45,4905.7,0.94165,0.47986,0.90544,0.85,0.78967,0.85621,0.54106,1.44351,0.72396,1.12921,0.000184055,0.000184055,0.000184055
46,5018.23,0.9308,0.47293,0.90416,0.8463,0.781,0.84691,0.53235,1.4566,0.73154,1.13457,0.000155761,0.000155761,0.000155761
47,5128.26,0.93075,0.46864,0.90281,0.85471,0.78137,0.85245,0.53218,1.46317,0.73429,1.1394,0.000127467,0.000127467,0.000127467
48,5239.04,0.92909,0.46549,0.9028,0.8643,0.77523,0.85461,0.53662,1.45471,0.72328,1.13225,9.91726e-05,9.91726e-05,9.91726e-05
49,5346.3,0.92603,0.46484,0.89989,0.8469,0.79446,0.85383,0.53566,1.4546,0.72077,1.13127,7.08784e-05,7.08784e-05,7.08784e-05
50,5453.58,0.91295,0.45586,0.89619,0.85564,0.79434,0.85916,0.5413,1.45161,0.71824,1.13031,4.25842e-05,4.25842e-05,4.25842e-05
