epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,2792.47,1.21903,0.75153,1.0034,0.81916,0.75936,0.83476,0.50288,1.50415,0.84599,1.15435,0.00108947,0.00108947,0.00108947
26,2905.75,1.21766,0.74327,1.00117,0.82201,0.77345,0.84661,0.51073,1.49446,0.83142,1.13964,0.00107532,0.00107532,0.00107532
27,3016.05,1.21391,0.73311,0.99832,0.83392,0.79472,0.84913,0.51306,1.48649,0.807,1.1487,0.00106118,0.00106118,0.00106118
28,3126.49,1.21326,0.7214,0.99556,0.83624,0.75738,0.83239,0.50288,1.4883,0.82942,1.13003,0.00104703,0.00104703,0.00104703
29,3237.49,1.19512,0.72406,0.9912,0.83116,0.75282,0.82745,0.50666,1.47417,0.82092,1.12586,0.00103288,0.00103288,0.00103288
30,3347.61,1.19264,0.71179,0.98686,0.83564,0.7787,0.84343,0.5128,1.48771,0.81705,1.13223,0.00101873,0.00101873,0.00101873
31,3457.73,1.18184,0.70815,0.98324,0.83658,0.7565,0.82954,0.49383,1.50373,0.82271,1.14483,0.00100459,0.00100459,0.00100459
32,3567.59,1.1806,0.69933,0.98816,0.81688,0.78728,0.84167,0.50764,1.46248,0.80612,1.11718,0.00099044,0.00099044,0.00099044
33,3678.98,1.17894,0.69725,0.98309,0.82298,0.79251,0.85273,0.50938,1.49088,0.79516,1.11998,0.000976293,0.000976293,0.000976293
34,3788.96,1.15252,0.67694,0.97311,0.83718,0.77237,0.84027,0.5156,1.48968,0.80354,1.1397,0.000962146,0.000962146,0.000962146
35,3899.4,1.14843,0.67273,0.97491,0.82476,0.79353,0.84934,0.52194,1.46727,0.79537,1.13414,0.000947999,0.000947999,0.000947999
36,4012.54,1.15494,0.66815,0.97372,0.82002,0.78694,0.84036,0.51484,1.46381,0.7888,1.1186,0.000933851,0.000933851,0.000933851
37,4126.12,1.16064,0.67182,0.97154,0.85091,0.77628,0.84328,0.52303,1.46014,0.78601,1.11219,0.000919704,0.000919704,0.000919704
38,4239.48,1.15528,0.65739,0.97634,0.83583,0.78834,0.84722,0.51436,1.48704,0.77804,1.13084,0.000905557,0.000905557,0.000905557
39,4352.83,1.12799,0.64887,0.96286,0.83659,0.79328,0.84919,0.51985,1.48539,0.79917,1.13289,0.00089141,0.00089141,0.00089141
40,4466.09,1.12888,0.65144,0.97185,0.84824,0.76371,0.84121,0.51954,1.49488,0.81382,1.14461,0.000877263,0.000877263,0.000877263
41,4579.69,1.12904,0.65311,0.96338,0.82641,0.75568,0.82147,0.50835,1.45186,0.7918,1.11215,0.000863116,0.000863116,0.000863116
42,4693.18,1.13095,0.64279,0.96413,0.84354,0.78709,0.842,0.51583,1.466,0.77699,1.11701,0.000848969,0.000848969,0.000848969
43,4806.5,1.11523,0.63818,0.96333,0.84029,0.7805,0.84591,0.52165,1.51139,0.79786,1.17148,0.000834822,0.000834822,0.000834822
44,4919.82,1.10637,0.62825,0.95793,0.83912,0.78345,0.84224,0.51891,1.49346,0.79289,1.14454,0.000820675,0.000820675,0.000820675
45,5033.18,1.1098,0.63372,0.95899,0.84121,0.76965,0.83698,0.51301,1.49191,0.78255,1.14371,0.000806528,0.000806528,0.000806528
46,5146.6,1.10409,0.62698,0.96073,0.83285,0.78639,0.8524,0.52625,1.48025,0.77075,1.13937,0.00079238,0.00079238,0.00079238
47,5259.86,1.11699,0.62832,0.95811,0.84715,0.80011,0.8562,0.53635,1.45409,0.74896,1.11424,0.000778233,0.000778233,0.000778233
48,5370.54,1.07915,0.60143,0.95194,0.82984,0.79604,0.84928,0.53091,1.45908,0.77584,1.11777,0.000764086,0.000764086,0.000764086
49,5481.23,1.09444,0.61348,0.94976,0.83793,0.764,0.83365,0.50746,1.46478,0.77226,1.12051,0.000749939,0.000749939,0.000749939
50,5592.02,1.07925,0.60198,0.94597,0.84892,0.78095,0.84947,0.52903,1.4498,0.76487,1.12697,0.000735792,0.000735792,0.000735792
51,5702.65,1.07294,0.59477,0.95041,0.84359,0.78363,0.84608,0.52563,1.45897,0.7722,1.12756,0.000721645,0.000721645,0.000721645
52,5813.45,1.08457,0.59859,0.94775,0.83464,0.77427,0.83607,0.50669,1.48073,0.77351,1.13358,0.000707498,0.000707498,0.000707498
53,5924.11,1.08002,0.59151,0.94678,0.84328,0.79516,0.85567,0.52851,1.47148,0.75307,1.12486,0.000693351,0.000693351,0.000693351
54,6034.78,1.06739,0.58446,0.9421,0.85259,0.77003,0.85005,0.53094,1.449,0.75414,1.1119,0.000679204,0.000679204,0.000679204
55,6145.51,1.06301,0.58699,0.94,0.84507,0.76709,0.83695,0.51996,1.45871,0.76794,1.12253,0.000665057,0.000665057,0.000665057
56,6256.24,1.06001,0.58227,0.93723,0.8538,0.78019,0.85605,0.53717,1.46154,0.74304,1.13259,0.000650909,0.000650909,0.000650909
57,6367.25,1.04641,0.57235,0.9343,0.85784,0.78252,0.85565,0.54112,1.43518,0.74886,1.10045,0.000636762,0.000636762,0.000636762
58,6478.09,1.05331,0.57571,0.94202,0.84643,0.79347,0.85305,0.54234,1.41884,0.74425,1.09609,0.000622615,0.000622615,0.000622615
59,6588.84,1.04514,0.56754,0.93829,0.86029,0.77987,0.85416,0.52978,1.45651,0.75568,1.11308,0.000608468,0.000608468,0.000608468
60,6699.88,1.0445,0.57493,0.93592,0.83771,0.79454,0.85201,0.53298,1.44027,0.75429,1.1118,0.000594321,0.000594321,0.000594321
61,6814.83,1.0383,0.57003,0.93616,0.8527,0.79088,0.84921,0.53221,1.44261,0.75316,1.10118,0.000580174,0.000580174,0.000580174
62,6926.78,1.02927,0.55711,0.92898,0.86121,0.78358,0.85889,0.53853,1.44636,0.73674,1.10674,0.000566027,0.000566027,0.000566027
63,7038.65,1.02468,0.5526,0.93542,0.85576,0.7896,0.86404,0.54213,1.46501,0.73854,1.1244,0.00055188,0.00055188,0.00055188
64,7155.27,1.0328,0.55428,0.93117,0.85194,0.80266,0.86155,0.5403,1.45431,0.74113,1.12333,0.000537733,0.000537733,0.000537733
65,7268.55,1.02022,0.54714,0.92882,0.8518,0.80777,0.86969,0.54673,1.44747,0.74301,1.10901,0.000523586,0.000523586,0.000523586
66,7379.44,1.03179,0.55963,0.93077,0.84768,0.7941,0.85303,0.53044,1.46816,0.74855,1.12152,0.000509438,0.000509438,0.000509438
67,7491.17,1.01758,0.55712,0.92975,0.85049,0.80718,0.86412,0.53854,1.4532,0.73183,1.12327,0.000495291,0.000495291,0.000495291
68,7601.81,1.01052,0.54639,0.93171,0.86288,0.78061,0.85896,0.53723,1.44594,0.74663,1.12228,0.000481144,0.000481144,0.000481144
69,7711.83,1.00869,0.5435,0.92788,0.87145,0.77523,0.8576,0.53927,1.4551,0.74452,1.1242,0.000466997,0.000466997,0.000466997
70,7821.86,1.01018,0.53949,0.92424,0.86612,0.79361,0.86722,0.54766,1.44793,0.72716,1.12262,0.00045285,0.00045285,0.00045285
71,7930.89,0.99154,0.53221,0.92107,0.86808,0.78828,0.8591,0.54026,1.44857,0.72917,1.1231,0.000438703,0.000438703,0.000438703
72,8039.93,1.00979,0.53977,0.92656,0.85549,0.7879,0.8544,0.53529,1.44796,0.74531,1.11488,0.000424556,0.000424556,0.000424556
73,8148.91,0.9912,0.53019,0.92427,0.86471,0.80071,0.86618,0.54119,1.45897,0.72326,1.12515,0.000410409,0.000410409,0.000410409
74,8257.35,0.97899,0.51903,0.91463,0.8765,0.78879,0.86953,0.55605,1.42974,0.72554,1.10954,0.000396262,0.000396262,0.000396262
75,8365.86,0.98925,0.52503,0.92414,0.85436,0.79744,0.85886,0.5405,1.45359,0.72798,1.11942,0.000382115,0.000382115,0.000382115
76,8474.34,0.98887,0.52742,0.91978,0.86581,0.79305,0.86409,0.54159,1.45612,0.7159,1.12301,0.000367967,0.000367967,0.000367967
77,8583.02,1.00011,0.52984,0.92169,0.86407,0.79568,0.86455,0.54456,1.44251,0.72047,1.11388,0.00035382,0.00035382,0.00035382
78,8691.54,0.97393,0.51753,0.91674,0.85799,0.80377,0.86707,0.54589,1.43946,0.71288,1.11062,0.000339673,0.000339673,0.000339673
79,8800.05,0.98198,0.52058,0.91809,0.88037,0.77598,0.85855,0.53981,1.44166,0.71761,1.11276,0.000325526,0.000325526,0.000325526
80,8908.65,0.98441,0.52493,0.91971,0.86816,0.79031,0.86168,0.54659,1.44222,0.73266,1.10946,0.000311379,0.000311379,0.000311379
81,9017.25,0.97086,0.51301,0.91528,0.86982,0.78564,0.86148,0.54334,1.44021,0.72264,1.11269,0.000297232,0.000297232,0.000297232
82,9126.04,0.97036,0.51554,0.91525,0.86473,0.79544,0.86125,0.53918,1.44562,0.72985,1.11426,0.000283085,0.000283085,0.000283085
83,9234.81,0.97066,0.50654,0.91165,0.86664,0.78328,0.85427,0.53685,1.44755,0.72904,1.12266,0.000268938,0.000268938,0.000268938
84,9343.36,0.95568,0.50908,0.91261,0.86662,0.78633,0.85835,0.54239,1.44155,0.72219,1.1175,0.000254791,0.000254791,0.000254791
85,9452.07,0.94767,0.50271,0.90974,0.8561,0.7952,0.85785,0.53998,1.4465,0.72169,1.11976,0.000240644,0.000240644,0.000240644
86,9560.61,0.94674,0.49736,0.90926,0.85813,0.80054,0.86045,0.54147,1.44312,0.72377,1.1178,0.000226497,0.000226497,0.000226497
87,9669.23,0.95158,0.50408,0.91103,0.84414,0.79741,0.85695,0.54251,1.43512,0.72936,1.11017,0.000212349,0.000212349,0.000212349
88,9777.74,0.94388,0.49775,0.91003,0.85913,0.78346,0.85542,0.5402,1.43796,0.73072,1.11724,0.000198202,0.000198202,0.000198202
89,9886.53,0.95162,0.49618,0.91077,0.87322,0.78384,0.85718,0.54049,1.44405,0.72636,1.11501,0.000184055,0.000184055,0.000184055
90,9994.83,0.93405,0.48584,0.90925,0.87929,0.77703,0.85676,0.54167,1.43594,0.72217,1.11837,0.000169908,0.000169908,0.000169908
91,10102,0.93415,0.47228,0.90089,0.85626,0.80294,0.8658,0.54907,1.43535,0.71824,1.11613,0.000155761,0.000155761,0.000155761
92,10208.8,0.92304,0.46705,0.8994,0.86964,0.7944,0.86309,0.54876,1.43948,0.71883,1.11413,0.000141614,0.000141614,0.000141614
93,10315.4,0.9177,0.45934,0.8936,0.86656,0.78996,0.86119,0.54862,1.43564,0.72266,1.11672,0.000127467,0.000127467,0.000127467
94,10421.9,0.91902,0.46338,0.89857,0.87084,0.79566,0.86105,0.54558,1.45045,0.72445,1.1241,0.00011332,0.00011332,0.00011332
95,10528.5,0.9076,0.45629,0.89919,0.88349,0.77741,0.86205,0.54638,1.45096,0.72716,1.12498,9.91726e-05,9.91726e-05,9.91726e-05
96,10635.1,0.89558,0.45317,0.89311,0.8687,0.7939,0.86381,0.54776,1.44296,0.71672,1.12038,8.50255e-05,8.50255e-05,8.50255e-05
97,10741.6,0.90378,0.45681,0.89771,0.87053,0.79078,0.86216,0.54792,1.44475,0.72247,1.12388,7.08784e-05,7.08784e-05,7.08784e-05
98,10848.2,0.88502,0.44559,0.88734,0.87221,0.79341,0.86567,0.5503,1.44699,0.72176,1.12307,5.67313e-05,5.67313e-05,5.67313e-05
99,10954.7,0.89677,0.44893,0.897,0.8689,0.79616,0.86265,0.54877,1.44352,0.72429,1.121,4.25842e-05,4.25842e-05,4.25842e-05
100,11061.3,0.88758,0.4436,0.88745,0.87433,0.79181,0.86169,0.54782,1.44499,0.72277,1.12189,2.84371e-05,2.84371e-05,2.84371e-05
